day,dataid,airconditioning,rh,Tc,Tw,Td,sWBGT,DI,HI,HUMIDEX
2/7/14,7062,,80.17213115,14.46265938,12.77777778,10.81967213,12.09007911,13.62021858,57.30415574,8.979184478
2/7/14,3687,,80.17213115,14.46265938,12.77777778,10.81967213,12.09007911,13.62021858,57.30415574,8.979184478
2/7/14,6377,,80.17213115,14.46265938,12.77777778,10.81967213,12.09007911,13.62021858,57.30415574,8.979184478
2/7/14,8574,,80.17213115,14.46265938,12.77777778,10.81967213,12.09007911,13.62021858,57.30415574,8.979184478
2/8/14,7062,,70.18987342,15.28129395,12.22222222,9.571026723,12.54442796,13.75175809,58.45588608,9.792042248
2/8/14,9213,,70.18987342,15.28129395,12.22222222,9.571026723,12.54442796,13.75175809,58.45588608,9.792042248
2/8/14,6377,,70.18987342,15.28129395,12.22222222,9.571026723,12.54442796,13.75175809,58.45588608,9.792042248
2/8/14,3687,,70.18987342,15.28129395,12.22222222,9.571026723,12.54442796,13.75175809,58.45588608,9.792042248
2/8/14,8574,,70.18987342,15.28129395,12.22222222,9.571026723,12.54442796,13.75175809,58.45588608,9.792042248
2/9/14,8574,,72.98969072,15.92783505,13.33333333,10.89347079,12.91082851,14.63058419,59.86762887,10.44471501
2/9/14,3687,,72.98969072,15.92783505,13.33333333,10.89347079,12.91082851,14.63058419,59.86762887,10.44471501
2/9/14,7062,,72.98969072,15.92783505,13.33333333,10.89347079,12.91082851,14.63058419,59.86762887,10.44471501
2/9/14,6377,,72.98969072,15.92783505,13.33333333,10.89347079,12.91082851,14.63058419,59.86762887,10.44471501
2/9/14,9213,,72.98969072,15.92783505,13.33333333,10.89347079,12.91082851,14.63058419,59.86762887,10.44471501
2/10/14,7062,,75.90217391,15.44082126,13.33333333,10.99637681,12.63845264,14.38707729,59.04022826,9.958198599
2/10/14,9213,,75.90217391,15.44082126,13.33333333,10.99637681,12.63845264,14.38707729,59.04022826,9.958198599
2/10/14,6377,,75.90217391,15.44082126,13.33333333,10.99637681,12.63845264,14.38707729,59.04022826,9.958198599
2/10/14,3687,,75.90217391,15.44082126,13.33333333,10.99637681,12.63845264,14.38707729,59.04022826,9.958198599
2/10/14,8574,,75.90217391,15.44082126,13.33333333,10.99637681,12.63845264,14.38707729,59.04022826,9.958198599
2/11/14,7062,,80.18548387,14.56989247,12.77777778,10.8109319,12.15009998,13.67383513,57.51710484,9.086375645
2/11/14,6377,,80.18548387,14.56989247,12.77777778,10.8109319,12.15009998,13.67383513,57.51710484,9.086375645
2/11/14,9213,,80.18548387,14.56989247,12.77777778,10.8109319,12.15009998,13.67383513,57.51710484,9.086375645
2/11/14,3687,,80.18548387,14.56989247,12.77777778,10.8109319,12.15009998,13.67383513,57.51710484,9.086375645
2/11/14,8574,,80.18548387,14.56989247,12.77777778,10.8109319,12.15009998,13.67383513,57.51710484,9.086375645
2/12/14,6377,,59.79347826,17.29468599,12.77777778,8.09178744,13.66746129,15.03623188,61.95377174,11.79912073
2/12/14,8574,,59.79347826,17.29468599,12.77777778,8.09178744,13.66746129,15.03623188,61.95377174,11.79912073
2/12/14,7062,,59.79347826,17.29468599,12.77777778,8.09178744,13.66746129,15.03623188,61.95377174,11.79912073
2/12/14,9213,,59.79347826,17.29468599,12.77777778,8.09178744,13.66746129,15.03623188,61.95377174,11.79912073
2/12/14,3687,,59.79347826,17.29468599,12.77777778,8.09178744,13.66746129,15.03623188,61.95377174,11.79912073
2/13/14,6377,,53.23287671,18.45925926,12.77777778,7.633181126,14.31831591,15.61851852,63.95127854,12.96184722
2/13/14,7062,,53.23287671,18.45925926,12.77777778,7.633181126,14.31831591,15.61851852,63.95127854,12.96184722
2/13/14,8574,,53.23287671,18.45925926,12.77777778,7.633181126,14.31831591,15.61851852,63.95127854,12.96184722
2/13/14,9213,,53.23287671,18.45925926,12.77777778,7.633181126,14.31831591,15.61851852,63.95127854,12.96184722
2/13/14,3687,,53.23287671,18.45925926,12.77777778,7.633181126,14.31831591,15.61851852,63.95127854,12.96184722
